function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,16384,'(1:0)',1,1,496.478, 496.599, 4325.7,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,18432,'(1:0)',1,1,644.211, 322.176, 4219.2,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,18432,'(1:0)',1,1,495.86, 495.968, 5481.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hpr2,f32_c,f32_c,f32_c,f32_c,f32_c,20480,'(1:0)',1,1,643.848, 321.987, 5211.8,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,incx,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hpr2,f64_c,f64_c,f64_c,f64_c,f64_c,20480,'(1:0)',1,1,494.439, 494.535, 6786.7,
