function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,8192,'(1:0)',8192,1,'(1:0)',1,574.509, 574.93, 934.6,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,10240,'(1:0)',10240,1,'(1:0)',1,910.608, 455.571, 921.3,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,10240,'(1:0)',10240,1,'(1:0)',1,666.356, 666.747, 1259,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,12288,'(1:0)',12288,1,'(1:0)',1,1049.48, 524.997, 1151.1,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,12288,'(1:0)',12288,1,'(1:0)',1,735.052, 735.411, 1643.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,14336,'(1:0)',14336,1,'(1:0)',1,1199.33, 599.916, 1371,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,14336,'(1:0)',14336,1,'(1:0)',1,794.224, 794.556, 2070.3,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,16384,'(1:0)',16384,1,'(1:0)',1,1266.88, 633.672, 1695.2,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,16384,'(1:0)',16384,1,'(1:0)',1,776.013, 776.297, 2767.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,18432,'(1:0)',18432,1,'(1:0)',1,1394.16, 697.307, 1949.6,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,18432,'(1:0)',18432,1,'(1:0)',1,827.037, 827.306, 3286.5,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f32_c,f32_c,f32_c,f32_c,f32_c,20480,'(1:0)',20480,1,'(1:0)',1,1459.4, 729.916, 2299.3,
function,a_type,b_type,c_type,d_type,compute_type,N,alpha,lda,incx,beta,incy,hipblas-Gflops,hipblas-GB/s,hipblas-us,
hemv,f64_c,f64_c,f64_c,f64_c,f64_c,20480,'(1:0)',20480,1,'(1:0)',1,840.941, 841.187, 3990.3,
